id,quarter,ann_time,t0,source_pdf,TariffMentions_call_all,TariffSent_mean_call_all,TariffSent_shareNeg_call_all,TariffSent_fwd_call_all,TariffMentions_call_prep,TariffSent_mean_call_prep,TariffSent_shareNeg_call_prep,TariffSent_fwd_call_prep,TariffMentions_call_qna,TariffSent_mean_call_qna,TariffSent_shareNeg_call_qna,TariffSent_fwd_call_qna
,2024Q1,2024-01-31 13:30:00+00:00,2024-01-31,"Automatic Data Processing, Inc., Q2 2024 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-30 12:30:00+00:00,2025-07-30,"Automatic Data Processing, Inc., Q4 2025 Earnings Call, Jul 30, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
,2025Q3,2025-07-31 17:00:00+00:00,2025-08-01,"AvalonBay Communities, Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",1,-1.0,1.0,,0,,,,1,-1.0,1.0,
,2025Q2,2025-05-01 17:00:00+00:00,2025-05-02,"AvalonBay Communities, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",4,-0.25,0.25,,2,-0.5,0.5,,2,0.0,0.0,
,2024Q1,2024-02-01 18:00:00+00:00,2024-02-02,"AvalonBay Communities, Inc., Q4 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-06 18:00:00+00:00,2025-02-07,"AvalonBay Communities, Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",4,-0.5,0.5,,0,,,,4,-0.5,0.5,
AVY,2025Q2,2025-04-23 15:00:00+00:00,2025-04-23,"Avery Dennison Corporation, Q1 2025 Earnings Call, Apr 23, 2025.pdf",40,0.0,0.125,0.1,6,0.16666666666666666,0.0,0.0,34,-0.029411764705882353,0.14705882352941177,0.14285714285714285
AVY,2025Q3,2025-07-22 15:00:00+00:00,2025-07-22,"Avery Dennison Corporation, Q2 2025 Earnings Call, Jul 22, 2025.pdf",24,0.0,0.08333333333333333,0.0,5,0.2,0.0,0.0,19,-0.05263157894736842,0.10526315789473684,0.0
AVY,2024Q1,2024-01-31 18:00:00+00:00,2024-02-01,"Avery Dennison Corporation, Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
AVY,2025Q1,2025-01-30 16:00:00+00:00,2025-01-31,"Avery Dennison Corporation, Q4 2024 Earnings Call, Jan 30, 2025.pdf",5,0.0,0.0,,0,,,,5,0.0,0.0,
,2024Q4,2024-11-07 22:00:00+00:00,2024-11-08,"Axon Enterprise, Inc., Q3 2024 Earnings Call, Nov 07, 2024.pdf",3,0.3333333333333333,0.0,,0,,,,3,0.3333333333333333,0.0,
,2025Q1,2025-02-25 22:00:00+00:00,2025-02-26,"Axon Enterprise, Inc., Q4 2024 Earnings Call, Feb 25, 2025.pdf",5,0.2,0.0,0.0,0,,,,5,0.2,0.0,0.0
,2025Q2,2025-05-07 21:00:00+00:00,2025-05-08,"Axon Enterprise, Inc., Q1 2025 Earnings Call, May 07, 2025.pdf",9,0.0,0.1111111111111111,1.0,6,0.16666666666666666,0.0,1.0,3,-0.3333333333333333,0.3333333333333333,
,2025Q2,2025-04-30 14:00:00+00:00,2025-04-30,"BXP, Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",11,-0.32727272727272727,0.36363636363636365,-0.25,10,-0.26,0.3,-0.25,1,-1.0,1.0,
,2025Q2,2025-04-23 13:30:00+00:00,2025-04-23,"Baker Hughes Company, Q1 2025 Earnings Call, Apr 23, 2025.pdf",49,-0.08163265306122448,0.2653061224489796,0.15384615384615385,23,-0.08695652173913043,0.2608695652173913,0.14285714285714285,26,-0.07692307692307693,0.2692307692307692,0.16666666666666666
,2025Q3,2025-07-23 13:30:00+00:00,2025-07-23,"Baker Hughes Company, Q2 2025 Earnings Call, Jul 23, 2025.pdf",17,-0.17647058823529413,0.29411764705882354,0.0,6,-0.16666666666666666,0.3333333333333333,,11,-0.18181818181818182,0.2727272727272727,0.0
,2025Q3,2025-07-30 14:00:00+00:00,2025-07-30,"BXP, Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",5,-0.2,0.2,,5,-0.2,0.2,,0,,,
,2025Q1,2025-01-31 14:30:00+00:00,2025-01-31,"Baker Hughes Company, Q4 2024 Earnings Call, Jan 31, 2025.pdf",1,-1.0,1.0,,1,-1.0,1.0,,0,,,
,2024Q1,2024-01-24 14:30:00+00:00,2024-01-24,"Baker Hughes Company, Q4 2023 Earnings Call, Jan 24, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-01-29 15:00:00+00:00,2025-01-29,"BXP, Inc., Q4 2024 Earnings Call, Jan 29, 2025.pdf",2,-0.5,0.5,,2,-0.5,0.5,,0,,,
BALL,2024Q1,2024-02-01 16:00:00+00:00,2024-02-02,"Ball Corporation, Q4 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
BALL,2025Q1,2025-02-04 16:00:00+00:00,2025-02-05,"Ball Corporation, Q4 2024 Earnings Call, Feb 04, 2025.pdf",3,0.3333333333333333,0.0,1.0,0,,,,3,0.3333333333333333,0.0,1.0
BAX,2025Q2,2025-05-01 12:30:00+00:00,2025-05-01,"Baxter International Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",30,-0.08888888888888888,0.2,-0.16666666666666669,12,0.0,0.16666666666666666,-0.3333333333333333,18,-0.14814814814814814,0.2222222222222222,0.3333333333333333
BAX,2025Q3,2025-07-31 12:30:00+00:00,2025-07-31,"Baxter International Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",10,0.1,0.0,0.0,5,0.0,0.0,0.0,5,0.2,0.0,
,2024Q1,2024-02-01 13:00:00+00:00,2024-02-01,"Becton, Dickinson and Company, Q1 2024 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
BAC,2025Q2,2025-04-15 12:30:00+00:00,2025-04-15,"Bank of America Corporation, Q1 2025 Earnings Call, Apr 15, 2025.pdf",10,-0.4,0.4,-1.0,2,0.0,0.0,,8,-0.5,0.5,-1.0
BAC,2024Q1,2024-01-12 16:00:00+00:00,2024-01-13,"Bank of America Corporation, Q4 2023 Earnings Call, Jan 12, 2024.pdf",0,,,,0,,,,0,,,
BAX,2024Q4,2024-11-08 13:30:00+00:00,2024-11-08,"Baxter International Inc., Q3 2024 Earnings Call, Nov 08, 2024.pdf",2,0.0,0.0,0.0,0,,,,2,0.0,0.0,0.0
,2025Q1,2025-02-06 13:00:00+00:00,2025-02-06,"Becton, Dickinson and Company, Q1 2025 Earnings Call, Feb 06, 2025.pdf",5,0.0,0.2,,0,,,,5,0.0,0.2,
,2025Q2,2025-05-01 12:00:00+00:00,2025-05-01,"Becton, Dickinson and Company, Q2 2025 Earnings Call, May 01, 2025.pdf",37,0.09009009009009009,0.10810810810810811,-0.5,18,0.12962962962962962,0.05555555555555555,-0.5,19,0.05263157894736842,0.15789473684210525,
,2024Q4,2024-11-07 13:00:00+00:00,2024-11-07,"Becton, Dickinson and Company, Q4 2024 Earnings Call, Nov 07, 2024.pdf",2,-0.5,0.5,,0,,,,2,-0.5,0.5,
,2025Q3,2025-08-28 12:00:00+00:00,2025-08-28,"Best Buy Co., Inc., Q2 2026 Earnings Call, Aug 28, 2025.pdf",17,0.058823529411764705,0.11764705882352941,0.0,5,0.4,0.0,0.0,12,-0.08333333333333333,0.16666666666666666,
,2024Q1,2024-02-01 14:00:00+00:00,2024-02-01,"Bio-Techne Corporation, Q2 2024 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
,2024Q4,2024-11-26 13:00:00+00:00,2024-11-26,"Best Buy Co., Inc., Q3 2025 Earnings Call, Nov 26, 2024.pdf",9,-0.1111111111111111,0.3333333333333333,1.0,0,,,,9,-0.1111111111111111,0.3333333333333333,1.0
,2025Q2,2025-05-07 13:00:00+00:00,2025-05-07,"Bio-Techne Corporation, Q3 2025 Earnings Call, May 07, 2025.pdf",39,0.02564102564102564,0.15384615384615385,0.125,18,0.16666666666666666,0.1111111111111111,0.5,21,-0.09523809523809523,0.19047619047619047,-1.0
,2025Q2,2025-05-01 12:30:00+00:00,2025-05-01,"Biogen Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",12,-0.16666666666666666,0.25,0.0,12,-0.16666666666666666,0.25,0.0,0,,,
,2025Q2,2025-04-11 11:30:00+00:00,2025-04-11,"BlackRock, Inc., Q1 2025 Earnings Call, Apr 11, 2025.pdf",6,0.3333333333333333,0.0,,4,0.5,0.0,,2,0.0,0.0,
BWA,2025Q1,2025-02-06 14:30:00+00:00,2025-02-06,"BorgWarner Inc., Q4 2024 Earnings Call, Feb 06, 2025.pdf",15,-0.13333333333333333,0.2,0.0,6,-0.16666666666666666,0.16666666666666666,0.0,8,-0.125,0.25,
BX,2025Q3,2025-07-24 13:00:00+00:00,2025-07-24,"Blackstone Inc., Q2 2025 Earnings Call, Jul 24, 2025.pdf",4,-0.3333333333333333,0.5,,3,-0.1111111111111111,0.3333333333333333,,1,-1.0,1.0,
BX,2024Q1,2024-01-25 14:00:00+00:00,2024-01-25,"Blackstone Inc., Q4 2023 Earnings Call, Jan 25, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
,2024Q1,2024-01-12 12:30:00+00:00,2024-01-12,"BlackRock, Inc., Q4 2023 Earnings Call, Jan 12, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
BX,2025Q1,2025-01-30 14:00:00+00:00,2025-01-30,"Blackstone Inc., Q4 2024 Earnings Call, Jan 30, 2025.pdf",4,0.0,0.0,,1,0.0,0.0,,3,0.0,0.0,
,2024Q1,2024-01-31 15:00:00+00:00,2024-01-31,"Boston Properties, Inc., Q4 2023 Earnings Call, Jan 31, 2024.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
BSX,2025Q2,2025-04-23 12:00:00+00:00,2025-04-23,"Boston Scientific Corporation, Q1 2025 Earnings Call, Apr 23, 2025.pdf",22,-0.07575757575757576,0.13636363636363635,-0.5,5,0.0,0.0,0.0,17,-0.09803921568627451,0.17647058823529413,-1.0
BSX,2025Q3,2025-07-23 12:00:00+00:00,2025-07-23,"Boston Scientific Corporation, Q2 2025 Earnings Call, Jul 23, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,,2,0.0,0.0,,5,-0.2,0.2,
BSX,2025Q1,2025-02-05 13:00:00+00:00,2025-02-05,"Boston Scientific Corporation, Q4 2024 Earnings Call, Feb 05, 2025.pdf",3,0.0,0.0,,1,0.0,0.0,,2,0.0,0.0,
,2024Q1,2024-03-07 22:15:00+00:00,2024-03-08,"Broadcom Inc., Q1 2024 Earnings Call, Mar 07, 2024.pdf",0,,,,0,,,,0,,,
BSX,2024Q1,2024-01-31 13:00:00+00:00,2024-01-31,"Boston Scientific Corporation, Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
BMY,2024Q1,2024-02-02 13:00:00+00:00,2024-02-02,"Bristol-Myers Squibb Company, Q4 2023 Earnings Call, Feb 02, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-01-31 13:30:00+00:00,2025-01-31,"Broadridge Financial Solutions, Inc., Q2 2025 Earnings Call, Jan 31, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
,2024Q1,2024-02-01 13:30:00+00:00,2024-02-01,"Broadridge Financial Solutions, Inc., Q2 2024 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
BRK.A,2025Q2,2025-05-03 14:00:00+00:00,2025-05-03,Berkshire Hathaway Inc. - ShareholderAnalyst Call.pdf,24,-0.19444444444444442,0.25,,0,,,,24,-0.19444444444444442,0.25,
,2025Q2,2025-05-01 12:30:00+00:00,2025-05-01,"Broadridge Financial Solutions, Inc., Q3 2025 Earnings Call, May 01, 2025.pdf",2,0.0,0.0,,1,0.0,0.0,,1,0.0,0.0,
BF.B,2025Q3,2025-07-24 14:30:00+00:00,2025-07-24,Brown-Forman Corporation - ShareholderAnalyst Call.pdf,2,-0.5,0.5,,2,-0.5,0.5,,0,,,
,2025Q2,2025-04-29 12:00:00+00:00,2025-04-29,"Brown  Brown, Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",4,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,
,2025Q3,2025-07-29 12:00:00+00:00,2025-07-29,"Brown  Brown, Inc., Q2 2025 Earnings Call, Jul 29, 2025.pdf",2,0.5,0.0,0.5,2,0.5,0.0,0.5,0,,,
,2025Q1,2025-01-28 13:00:00+00:00,2025-01-28,"Brown  Brown, Inc., Q4 2024 Earnings Call, Jan 28, 2025.pdf",2,0.0,0.0,,1,0.0,0.0,,1,0.0,0.0,
,2024Q1,2024-01-23 13:00:00+00:00,2024-01-23,"Brown  Brown, Inc., Q4 2023 Earnings Call, Jan 23, 2024.pdf",0,,,,0,,,,0,,,
BF.B,2025Q3,2025-08-28 14:00:00+00:00,2025-08-28,"Brown-Forman Corporation, Q1 2026 Earnings Call, Aug 28, 2025.pdf",4,0.0,0.25,0.0,3,0.0,0.3333333333333333,0.0,1,0.0,0.0,
,2025Q2,2025-05-01 13:00:00+00:00,2025-05-01,"Builders FirstSource, Inc., Q1 2025 Earnings Call, May 01, 2025.pdf",19,-0.05263157894736842,0.10526315789473684,-0.5,3,0.0,0.0,,16,-0.0625,0.125,-0.5
BG,2025Q3,2025-07-30 12:00:00+00:00,2025-07-30,"Bunge Global SA, Q2 2025 Earnings Call, Jul 30, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
BG,2025Q1,2025-02-05 13:00:00+00:00,2025-02-05,"Bunge Global SA, Q4 2024 Earnings Call, Feb 05, 2025.pdf",6,-0.5,0.5,,0,,,,6,-0.5,0.5,
BG,2024Q1,2024-02-07 13:00:00+00:00,2024-02-07,"Bunge Global SA, Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-31 13:00:00+00:00,2025-07-31,"Builders FirstSource, Inc., Q2 2025 Earnings Call, Jul 31, 2025.pdf",5,0.13333333333333336,0.2,0.5,1,-0.3333333333333333,1.0,,4,0.25,0.0,0.5
,2025Q3,2025-07-30 21:00:00+00:00,2025-07-31,"C.H. Robinson Worldwide, Inc., Q2 2025 Earnings Call, Jul 30, 2025.pdf",23,0.30434782608695654,0.0,0.0,8,0.375,0.0,,15,0.26666666666666666,0.0,0.0
,2025Q2,2025-04-30 21:00:00+00:00,2025-05-01,"C.H. Robinson Worldwide, Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",12,-0.3333333333333333,0.3333333333333333,,5,-0.4,0.4,,7,-0.2857142857142857,0.2857142857142857,
,2025Q3,2025-07-29 12:30:00+00:00,2025-07-29,"CBRE Group, Inc., Q2 2025 Earnings Call, Jul 29, 2025.pdf",3,-0.3333333333333333,0.3333333333333333,,0,,,,3,-0.3333333333333333,0.3333333333333333,
,2024Q1,2024-01-31 22:00:00+00:00,2024-02-01,"C.H. Robinson Worldwide, Inc., Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-13 13:30:00+00:00,2025-02-13,"CBRE Group, Inc., Q4 2024 Earnings Call, Feb 13, 2025.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-02-07 13:30:00+00:00,2024-02-07,"CDW Corporation, Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-08 15:00:00+00:00,2025-05-08,"CF Industries Holdings, Inc., Q1 2025 Earnings Call, May 08, 2025.pdf",15,-0.06666666666666667,0.06666666666666667,,0,,,,15,-0.06666666666666667,0.06666666666666667,
,2025Q1,2025-02-05 13:30:00+00:00,2025-02-05,"CDW Corporation, Q4 2024 Earnings Call, Feb 05, 2025.pdf",1,0.0,0.0,,1,0.0,0.0,,0,,,
,2025Q2,2025-04-23 12:30:00+00:00,2025-04-23,"CME Group Inc., Q1 2025 Earnings Call, Apr 23, 2025.pdf",4,-0.25,0.5,,1,1.0,0.0,,3,-0.6666666666666666,0.6666666666666666,
,2025Q3,2025-07-23 12:30:00+00:00,2025-07-23,"CME Group Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",8,0.1875,0.125,,0,,,,8,0.1875,0.125,
CMS,2025Q3,2025-07-31 13:30:00+00:00,2025-07-31,"CMS Energy Corporation, Q2 2025 Earnings Call, Jul 31, 2025.pdf",4,0.25,0.0,,2,0.5,0.0,,2,0.0,0.0,
CMS,2024Q1,2024-02-01 14:30:00+00:00,2024-02-01,"CMS Energy Corporation, 2023 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
CMS,2024Q4,2024-10-31 13:30:00+00:00,2024-10-31,"CMS Energy Corporation, Q3 2024 Earnings Call, Oct 31, 2024.pdf",2,-0.5,0.5,,0,,,,2,-0.5,0.5,
,2025Q2,2025-04-16 20:30:00+00:00,2025-04-17,"CSX Corporation, Q1 2025 Earnings Call, Apr 16, 2025.pdf",14,0.14285714285714285,0.07142857142857142,0.0,4,0.25,0.0,,10,0.1,0.1,0.0
,2025Q3,2025-07-23 20:30:00+00:00,2025-07-24,"CSX Corporation, Q2 2025 Earnings Call, Jul 23, 2025.pdf",8,-0.25,0.25,0.0,4,-0.25,0.25,0.0,4,-0.25,0.25,
,2025Q2,2025-04-28 21:00:00+00:00,2025-04-29,"Cadence Design Systems, Inc., Q1 2025 Earnings Call, Apr 28, 2025.pdf",10,0.0,0.0,0.0,0,,,,10,0.0,0.0,0.0
,2024Q1,2024-01-24 21:30:00+00:00,2024-01-25,"CSX Corporation, Q4 2023 Earnings Call, Jan 24, 2024.pdf",0,,,,0,,,,0,,,
CVS,2025Q2,2025-05-01 12:00:00+00:00,2025-05-01,"CVS Health Corporation, Q1 2025 Earnings Call, May 01, 2025.pdf",7,0.14285714285714285,0.0,0.5,1,0.0,0.0,,6,0.16666666666666666,0.0,0.5
CVS,2024Q1,2024-02-07 13:00:00+00:00,2024-02-07,"CVS Health Corporation, Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-07-28 21:00:00+00:00,2025-07-29,"Cadence Design Systems, Inc., Q2 2025 Earnings Call, Jul 28, 2025.pdf",2,0.0,0.0,,0,,,,2,0.0,0.0,
,2025Q2,2025-04-29 21:00:00+00:00,2025-04-30,"Caesars Entertainment, Inc., Q1 2025 Earnings Call, Apr 29, 2025.pdf",3,0.0,0.0,,2,0.0,0.0,,1,0.0,0.0,
,2025Q3,2025-07-29 21:00:00+00:00,2025-07-30,"Caesars Entertainment, Inc., Q2 2025 Earnings Call, Jul 29, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
,2025Q1,2025-02-25 22:00:00+00:00,2025-02-26,"Caesars Entertainment, Inc., Q4 2024 Earnings Call, Feb 25, 2025.pdf",0,,,,0,,,,0,,,
CPT,2025Q2,2025-05-02 15:00:00+00:00,2025-05-02,"Camden Property Trust, Q1 2025 Earnings Call, May 02, 2025.pdf",5,-0.2,0.2,,0,,,,5,-0.2,0.2,
CPT,2025Q3,2025-08-01 15:00:00+00:00,2025-08-01,"Camden Property Trust, Q2 2025 Earnings Call, Aug 01, 2025.pdf",2,-1.0,1.0,,0,,,,2,-1.0,1.0,
CPT,2024Q1,2024-02-02 16:00:00+00:00,2024-02-03,"Camden Property Trust, Q4 2023 Earnings Call, Feb 02, 2024.pdf",0,,,,0,,,,0,,,
CPT,2025Q1,2025-02-07 16:00:00+00:00,2025-02-08,"Camden Property Trust, Q4 2024 Earnings Call, Feb 07, 2025.pdf",3,0.0,0.0,0.0,0,,,,3,0.0,0.0,0.0
COF,2025Q2,2025-04-22 21:00:00+00:00,2025-04-23,"Capital One Financial Corporation, Q1 2025 Earnings Call, Apr 22, 2025.pdf",11,-0.18181818181818182,0.18181818181818182,,0,,,,11,-0.18181818181818182,0.18181818181818182,
COF,2024Q1,2024-01-25 22:00:00+00:00,2024-01-26,"Capital One Financial Corporation, Q4 2023 Earnings Call, Jan 25, 2024.pdf",0,,,,0,,,,0,,,
,2025Q3,2025-09-25 13:00:00+00:00,2025-09-25,"CarMax, Inc., Q2 2026 Earnings Call, Sep 25, 2025.pdf",3,-0.6666666666666666,0.6666666666666666,,2,-0.5,0.5,,1,-1.0,1.0,
COF,2025Q3,2025-07-22 21:00:00+00:00,2025-07-23,"Capital One Financial Corporation, Q2 2025 Earnings Call, Jul 22, 2025.pdf",2,0.0,0.0,,0,,,,2,0.0,0.0,
,2025Q2,2025-04-10 13:00:00+00:00,2025-04-10,"CarMax, Inc., Q4 2025 Earnings Call, Apr 10, 2025.pdf",13,-0.07692307692307693,0.3076923076923077,-1.0,0,,,,13,-0.07692307692307693,0.3076923076923077,-1.0
,2024Q4,2024-11-01 12:30:00+00:00,2024-11-01,"Cardinal Health, Inc., Q1 2025 Earnings Call, Nov 01, 2024.pdf",7,-0.5714285714285714,0.5714285714285714,0.0,1,-1.0,1.0,,6,-0.5,0.5,0.0
,2024Q1,2024-02-01 13:30:00+00:00,2024-02-01,"Cardinal Health, Inc., Q2 2024 Earnings Call, Feb 01, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-01-30 13:30:00+00:00,2025-01-30,"Cardinal Health, Inc., Q2 2025 Earnings Call, Jan 30, 2025.pdf",19,0.05263157894736842,0.05263157894736842,0.3333333333333333,1,0.0,0.0,0.0,18,0.05555555555555555,0.05555555555555555,0.5
,2025Q2,2025-05-01 12:30:00+00:00,2025-05-01,"Cardinal Health, Inc., Q3 2025 Earnings Call, May 01, 2025.pdf",40,-0.05,0.15,0.0,9,0.0,0.1111111111111111,0.0,31,-0.06451612903225806,0.16129032258064516,0.0
,2025Q3,2025-08-12 12:30:00+00:00,2025-08-12,"Cardinal Health, Inc., Q4 2025 Earnings Call, Aug 12, 2025.pdf",13,0.15384615384615385,0.0,0.5,8,0.25,0.0,0.5,5,0.0,0.0,
CCL,2025Q1,2025-03-21 14:00:00+00:00,2025-03-21,"Carnival Corporation  plc, Q1 2025 Earnings Call, Mar 21, 2025.pdf",0,,,,0,,,,0,,,
CARR,2025Q3,2025-07-29 11:30:00+00:00,2025-07-29,"Carrier Global Corporation, Q2 2025 Earnings Call, Jul 29, 2025.pdf",15,0.0,0.06666666666666667,0.0,5,-0.2,0.2,,10,0.1,0.0,0.0
CARR,2025Q2,2025-05-01 11:30:00+00:00,2025-05-01,"Carrier Global Corporation, Q1 2025 Earnings Call, May 01, 2025.pdf",16,0.0,0.0625,0.0,5,0.0,0.0,0.0,11,0.0,0.09090909090909091,0.0
CARR,2024Q1,2024-02-06 12:30:00+00:00,2024-02-06,"Carrier Global Corporation, Q4 2023 Earnings Call, Feb 06, 2024.pdf",0,,,,0,,,,0,,,
CAT,2025Q2,2025-04-30 12:30:00+00:00,2025-04-30,"Caterpillar Inc., Q1 2025 Earnings Call, Apr 30, 2025.pdf",35,0.0,0.14285714285714285,0.25,22,-0.045454545454545456,0.13636363636363635,0.0,13,0.07692307692307693,0.15384615384615385,0.5
CAT,2024Q1,2024-02-05 13:30:00+00:00,2024-02-05,"Caterpillar Inc., Q4 2023 Earnings Call, Feb 05, 2024.pdf",0,,,,0,,,,0,,,
CAT,2025Q1,2025-01-30 13:30:00+00:00,2025-01-30,"Caterpillar Inc., Q4 2024 Earnings Call, Jan 30, 2025.pdf",3,0.0,0.0,,0,,,,3,0.0,0.0,
,2024Q1,2024-02-02 13:30:00+00:00,2024-02-02,"Cboe Global Markets, Inc., Q4 2023 Earnings Call, Feb 02, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-01-31 13:30:00+00:00,2024-01-31,"Cencora, Inc., Q1 2024 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-02 12:30:00+00:00,2025-05-02,"Cboe Global Markets, Inc., Q1 2025 Earnings Call, May 02, 2025.pdf",1,-1.0,1.0,,1,-1.0,1.0,,0,,,
,2025Q2,2025-05-07 12:30:00+00:00,2025-05-07,"Cencora, Inc., Q2 2025 Earnings Call, May 07, 2025.pdf",7,-0.14285714285714285,0.14285714285714285,,0,,,,7,-0.14285714285714285,0.14285714285714285,
,2025Q1,2025-02-07 13:30:00+00:00,2025-02-07,"Cboe Global Markets, Inc., Q4 2024 Earnings Call, Feb 07, 2025.pdf",2,-0.5,0.5,0.0,1,-1.0,1.0,,1,0.0,0.0,0.0
CNC,2024Q1,2024-02-06 13:30:00+00:00,2024-02-06,"Centene Corporation, 2023 Earnings Call, Feb 06, 2024.pdf",0,,,,0,,,,0,,,
CNC,2025Q2,2025-04-25 12:30:00+00:00,2025-04-25,"Centene Corporation, Q1 2025 Earnings Call, Apr 25, 2025.pdf",3,0.0,0.0,,2,0.0,0.0,,1,0.0,0.0,
DAY,2024Q1,2024-02-07 13:00:00+00:00,2024-02-07,"Ceridian HCM Holding Inc., Q4 2023 Earnings Call, Feb 07, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-04-25 12:30:00+00:00,2025-04-25,"Charter Communications, Inc., Q1 2025 Earnings Call, Apr 25, 2025.pdf",8,0.04166666666666666,0.25,0.5,3,0.3333333333333333,0.0,,5,-0.13333333333333336,0.4,0.5
,2024Q1,2024-02-02 13:30:00+00:00,2024-02-02,"Charter Communications, Inc., Q4 2023 Earnings Call, Feb 02, 2024.pdf",0,,,,0,,,,0,,,
CVX,2025Q2,2025-05-02 15:00:00+00:00,2025-05-02,"Chevron Corporation, Q1 2025 Earnings Call, May 02, 2025.pdf",6,-0.3333333333333333,0.3333333333333333,,0,,,,6,-0.3333333333333333,0.3333333333333333,
CVX,2025Q3,2025-08-01 15:00:00+00:00,2025-08-01,"Chevron Corporation, Q2 2025 Earnings Call, Aug 01, 2025.pdf",1,0.0,0.0,,0,,,,1,0.0,0.0,
CVX,2024Q1,2024-02-02 16:00:00+00:00,2024-02-03,"Chevron Corporation, Q4 2023 Earnings Call, Feb 02, 2024.pdf",0,,,,0,,,,0,,,
,2025Q2,2025-05-07 13:00:00+00:00,2025-05-07,"Charles River Laboratories International, Inc., Q1 2025 Earnings Call, May 07, 2025.pdf",8,0.0,0.125,1.0,3,0.0,0.0,,5,0.0,0.2,1.0
,2025Q2,2025-04-23 20:30:00+00:00,2025-04-24,"Chipotle Mexican Grill, Inc., Q1 2025 Earnings Call, Apr 23, 2025.pdf",9,-0.1111111111111111,0.1111111111111111,0.0,4,-0.25,0.25,0.0,5,0.0,0.0,0.0
CB,2025Q2,2025-04-23 12:30:00+00:00,2025-04-23,"Chubb Limited, Q1 2025 Earnings Call, Apr 23, 2025.pdf",14,-0.14285714285714285,0.14285714285714285,0.0,3,0.0,0.0,,11,-0.18181818181818182,0.18181818181818182,0.0
,2025Q3,2025-07-23 20:30:00+00:00,2025-07-24,"Chipotle Mexican Grill, Inc., Q2 2025 Earnings Call, Jul 23, 2025.pdf",5,0.2,0.0,0.3333333333333333,4,0.25,0.0,0.3333333333333333,1,0.0,0.0,
CB,2024Q1,2024-01-31 13:30:00+00:00,2024-01-31,"Chubb Limited, Q4 2023 Earnings Call, Jan 31, 2024.pdf",0,,,,0,,,,0,,,
,2024Q1,2024-02-06 21:30:00+00:00,2024-02-07,"Chipotle Mexican Grill, Inc., Q4 2023 Earnings Call, Feb 06, 2024.pdf",0,,,,0,,,,0,,,
,2025Q1,2025-02-04 21:30:00+00:00,2025-02-05,"Chipotle Mexican Grill, Inc., Q4 2024 Earnings Call, Feb 04, 2025.pdf",6,0.0,0.16666666666666666,0.0,4,0.25,0.0,0.0,2,-0.5,0.5,
