date,mktrf,smb,hml,rmw,cma,rf
2025-06-13,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-16,0.0097,0.0044,-0.0036,-0.0053,0.0016,0.00017
2025-06-16,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-17,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-17,-0.0088,-0.0025,-0.0005,0.0045,-0.004,0.00017
2025-06-18,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-18,0.0003,0.0035,0.0037,-0.0059,0.0038,0.00017
2025-06-20,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-20,-0.0022,-0.0004,0.0045,0.0,0.0041,0.00017
2025-06-23,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-23,0.0093,0.0042,-0.0011,-0.0011,-0.001,0.00017
2025-06-24,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-24,0.0117,0.0025,-0.0051,-0.0107,0.003,0.00017
2025-06-25,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-25,-0.0007,-0.0117,-0.0006,-0.0014,0.0086,0.00017
2025-06-26,0.0088,0.0076,0.0032,-0.0037,-0.0003,0.00017
2025-06-26,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-27,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-06-27,0.0046,-0.0029,0.0,0.007,0.0015,0.00017
2025-06-30,0.0049,-0.0047,-0.0012,-0.0037,0.0017,0.00017
2025-06-30,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-01,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-01,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-02,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-02,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-03,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-03,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-07,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-07,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-08,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-08,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-09,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-09,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-10,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-10,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-11,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-11,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-14,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-14,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-15,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-15,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-16,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-16,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-17,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-17,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-18,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-18,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-21,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-21,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-22,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-22,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-23,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-23,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-24,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-24,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-25,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-25,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-28,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-28,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-29,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-29,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-30,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-30,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-07-31,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-07-31,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-01,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-01,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-04,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-04,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-05,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-05,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-06,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-06,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-07,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-07,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-08,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-08,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-11,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-11,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-12,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-12,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-13,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-13,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-14,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-14,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-15,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-15,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-18,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-18,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-19,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-19,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-20,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-20,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-21,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-21,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-22,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-22,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-25,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-25,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-26,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-26,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-27,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-27,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-28,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-08-28,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-29,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-08-29,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-02,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-02,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-03,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-03,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-04,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-04,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-05,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-05,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-08,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-08,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-09,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-09,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-10,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-10,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-11,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-11,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-12,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-12,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-15,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-15,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-16,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-16,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-17,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-17,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-18,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-18,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-19,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-19,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-22,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-22,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-23,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
2025-09-23,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-24,0.0002568,-0.0002830857142857,0.0001190857142857,0.0001242285714285,1.3714285714285696e-05,0.0001533028571428
2025-09-24,0.0003821746031746031,-0.0005277188208616746,-2.201814058960381e-06,-0.00020732653061226187,-4.671201814058993e-06,0.00017070702947844446
