ticker,quarter,m01p01,0p1,0p2
EXC,2024Q2,0.00204232193139005,-0.006477593065854402,-0.006477593065854402
EXC,2024Q3,0.037804049614307236,0.07098148299383913,0.07098148299383913
EXC,2024Q4,-0.02511683903630694,-0.012609677271361851,-0.03931519224820745
EXC,2025Q1,,,
EXC,2025Q2,,,
EXC,2025Q3,,,
EXPD,2023Q4,0.0044826857890545475,0.015187152985044822,0.03271086846271601
EXPD,2024Q1,-0.04905537637097923,-0.04905537637097923,-0.03481164619620966
EXPD,2024Q2,0.008524705752406832,0.01117746634136476,0.0077809736732580796
EXPD,2024Q3,-0.029495135001090064,-0.03722312968462506,-0.032256967550433606
EXPD,2024Q4,-0.04041269609787511,-0.054976539622348344,-0.04057858340317799
EXPD,2025Q1,,,
EXPD,2025Q2,,,
EXPD,2025Q3,,,
EXPE,2023Q4,0.11554748009297465,0.15249398549895174,0.15249398549895174
EXPE,2024Q1,-0.17043658136385384,-0.17577422525832773,-0.17577422525832773
EXPE,2024Q2,-0.15292075350112566,-0.13962099197379768,-0.13962099197379768
EXPE,2024Q3,0.10096664263563493,0.11761425338538066,0.11761425338538066
EXPE,2024Q4,0.054842355140483856,0.047282453918706654,0.047282453918706654
EXPE,2025Q1,,,
EXPE,2025Q2,,,
EXPE,2025Q3,,,
EXR,2023Q4,0.10458804875361234,0.10958636301681123,0.1283462839630133
EXR,2024Q1,-0.027554910805767652,-0.019917373426885456,-0.00016942083040042202
EXR,2024Q2,0.04747226741354087,0.017859947618343763,0.015758616302380735
EXR,2024Q3,-0.032913269199428975,-0.03871700349745495,-0.0010941747484812317
EXR,2024Q4,-0.02196588731846965,-0.016339329105746717,-0.015275081161760564
EXR,2025Q1,,,
EXR,2025Q2,,,
EXR,2025Q3,,,
F,2023Q4,-0.1085115654104529,-0.13425359918638588,-0.13425359918638588
F,2024Q1,0.06944299330613782,0.10043020141883943,0.09459964933701687
F,2024Q2,0.0076312663803116045,0.01562159686679014,-0.009197995047427758
F,2024Q3,-0.1977306046797052,-0.17890141113123306,-0.19463579486457136
F,2024Q4,-0.05473354028328592,-0.05473354028328592,-0.0501644948478396
F,2025Q1,,,
F,2025Q2,,,
F,2025Q3,,,
FANG,2023Q4,-0.0017150508913592374,-0.0017150508913592374,-0.012236804668909154
FANG,2024Q1,-0.0039053945154795284,-0.0039053945154795284,-0.021964727149161922
FANG,2024Q2,-0.04281340976757421,-0.029551565506917288,-0.02821434451346734
FANG,2024Q3,0.01685700225581254,0.01685700225581254,0.020424040140234277
FANG,2024Q4,-0.00641816493707904,-0.00641816493707904,-0.01467919106513171
FANG,2025Q1,,,
FANG,2025Q2,,,
FANG,2025Q3,,,
FAST,2023Q4,0.09361042737439329,0.08975052741191139,0.08975052741191139
FAST,2024Q1,0.07220475337883923,0.07469965921152984,0.07469965921152984
FAST,2024Q2,-0.06944903634475855,-0.05881642914516136,-0.05881642914516136
FAST,2024Q3,0.03625367229299639,,
FAST,2024Q4,0.08116279301630214,,
FAST,2025Q1,,,
FAST,2025Q2,,,
FAST,2025Q3,,,
FCX,2023Q4,-0.013279029121247269,-0.012275922272656165,-0.012275922272656165
FCX,2024Q1,0.04834741699543713,0.02597355430549679,0.028556282178415965
FCX,2024Q2,-0.06393037012686384,-0.033094167381448554,0.0010773982048038686
FCX,2024Q3,-0.043862302657596566,-0.03830415224819853,-0.040388766687666
FCX,2024Q4,0.016155853516784266,0.01685612610633705,-0.009050849034380519
FCX,2025Q1,,,
FCX,2025Q2,,,
FCX,2025Q3,,,
FDS,2023Q4,-0.007096994020074632,,0.02283896150588529
FDS,2024Q1,-0.07820302977519784,-0.08528769797823739,-0.08528769797823739
FDS,2024Q2,0.03960725342575496,,
FDS,2024Q3,0.03768008042152351,0.03797462768495834,0.03797462768495834
FDS,2024Q4,0.004280444138090967,0.013418330733116258,0.013418330733116258
FDS,2025Q1,,,
FDS,2025Q2,,,
FDS,2025Q3,,,
FDX,2023Q4,-0.1281265099716494,,-0.1334197863008527
FDX,2024Q1,0.09490466682282395,0.09363425758051445,0.09363425758051445
FDX,2024Q2,0.18033922942885172,0.1664496229710311,0.16657722792028115
FDX,2024Q3,-0.14883403937658185,-0.15163443245487257,-0.15163443245487257
FDX,2024Q4,0.007902965859880744,0.004455460883867982,0.004455460883867982
FDX,2025Q1,,,
FDX,2025Q2,,,
FDX,2025Q3,,,
FE,2023Q4,0.019110632766018917,0.0006456933773621217,0.0006456933773621217
FE,2024Q1,0.0485522337344988,0.043557113133619645,0.043557113133619645
FE,2024Q2,0.0063302099988917036,0.0018284817233938915,0.0018284817233938915
FE,2024Q3,0.01728027365635183,-0.00015391757225486843,0.03976833593726867
FE,2024Q4,-0.03150513579063307,-0.03495402856485129,-0.045209858324773915
FE,2025Q1,,,
FE,2025Q2,,,
FE,2025Q3,,,
FFIV,2023Q4,0.030886564983042923,0.04276773612676246,0.05168641420150417
FFIV,2024Q1,0.011362421021867408,0.011362421021867408,0.011499094364725407
FFIV,2024Q2,-0.08285560187710178,-0.08285560187710178,-0.07194129849535363
FFIV,2024Q3,0.1422876952583755,0.1422876952583755,0.13604628577317962
FFIV,2024Q4,0.09847415116727229,0.09847415116727229,0.09188019747736106
FFIV,2025Q1,,,
FFIV,2025Q2,,,
FFIV,2025Q3,,,
FI,2023Q4,0.009617464341773832,0.025672092800933806,0.013721860057203137
FI,2024Q1,0.01131024410661106,0.005769469926252868,0.0074149443973083535
FI,2024Q2,0.007431411695645058,0.015265185026219857,0.025837377193897223
FI,2024Q3,0.007751258352048443,0.014078055797803295,0.030508051366886346
FI,2024Q4,0.029786023726534355,0.02377971881252155,0.026800712096358204
FI,2025Q1,,,
FI,2025Q2,,,
FI,2025Q3,,,
FICO,2023Q4,0.03687234527065631,0.03681452699915118,0.0550474140845225
FICO,2024Q1,-0.07502998493321499,-0.0668547858671679,-0.0668547858671679
FICO,2024Q2,-0.08012752635090914,-0.08372874921193638,-0.08372874921193638
FICO,2024Q3,0.0030434812977348106,0.0012878090794226837,0.048761197668891434
FICO,2024Q4,0.029876930889444646,0.0378062787169649,0.09771226674788816
FICO,2025Q1,,,
FICO,2025Q2,,,
FICO,2025Q3,,,
FIS,2023Q4,0.041446441047012963,0.038552031354886884,0.014890916896406134
FIS,2024Q1,0.035088384812534255,0.035088384812534255,0.03242008102318876
FIS,2024Q2,0.039214929661585504,0.050526963528994544,0.036462494123494206
FIS,2024Q3,0.05539494670004247,0.04833980304337197,0.02875646645552798
FIS,2024Q4,-0.03456542442829286,-0.03456542442829286,-0.08088881948800081
FIS,2025Q1,,,
FIS,2025Q2,,,
FIS,2025Q3,,,
FITB,2023Q4,-0.004466558922679255,-0.010979563048582358,-0.010979563048582358
FITB,2024Q1,-0.015110304713846535,,
FITB,2024Q2,0.011993266687232686,,
FITB,2024Q3,0.023114924436164246,,
FITB,2024Q4,-0.004553342179632864,,
FITB,2025Q1,,,
FITB,2025Q2,,,
FITB,2025Q3,,,
FOX,2023Q4,0.014862861791916407,0.01820303490348094,0.01820303490348094
FOX,2024Q1,-0.0953123190949623,-0.09641748847656516,-0.06891803538017853
FOX,2024Q2,0.01651194972375578,0.02254537287381536,0.029052918102121114
FOX,2024Q3,0.06263944709381192,0.07228540516997516,0.06889380362697113
FOX,2024Q4,0.037795810874837306,0.037795810874837306,0.03820372541064
FOX,2025Q1,,,
FOX,2025Q2,,,
FOX,2025Q3,,,
FOXA,2023Q4,0.011964229348548464,0.012441271924240417,0.012441271924240417
FOXA,2024Q1,-0.09150457314487688,-0.09297097028971286,-0.06227751401607991
FOXA,2024Q2,0.01250454460075993,0.021524418358060435,0.02618455060881008
FOXA,2024Q3,0.06842547386211612,0.0778824753191207,0.07119411894624603
FOXA,2024Q4,0.033807801683636424,0.033807801683636424,0.035544903112859155
FOXA,2025Q1,,,
FOXA,2025Q2,,,
FOXA,2025Q3,,,
FRT,2023Q4,-0.012502955612893262,-0.019351601055700305,-0.019351601055700305
FRT,2024Q1,0.01095126267117463,0.01095126267117463,-0.005568983699849369
FRT,2024Q2,-0.02576357487926698,-0.024738889275768533,-0.024738889275768533
FRT,2024Q3,0.015068454897263599,0.051630861276791236,0.051630861276791236
FRT,2024Q4,-0.015598851661462281,-0.016486475546001626,-0.0188090324769217
FRT,2025Q1,,,
FRT,2025Q2,,,
FRT,2025Q3,,,
FSLR,2023Q4,-0.036008100638142006,0.028999311534492957,0.033957929540852826
FSLR,2024Q1,0.03633670757690352,0.029832117992725386,0.05372618389863338
FSLR,2024Q2,0.0010092544400534097,0.003017821848504838,0.05581868036453884
FSLR,2024Q3,-0.03577337609540582,-0.018806305965466744,0.010650826459987488
FSLR,2024Q4,-0.0212938824622517,-0.04223854853883036,-0.038507080279680216
FSLR,2025Q1,,,
FSLR,2025Q2,,,
FSLR,2025Q3,,,
FTNT,2023Q4,-0.15156778712645413,-0.14650387662316103,-0.14650387662316103
FTNT,2024Q1,0.02003729474740892,0.027792806122489907,-0.003067152438144878
FTNT,2024Q2,-0.09237247329142734,-0.09825392262196314,-0.09825392262196314
FTNT,2024Q3,0.2804583375649886,0.26591847967333443,0.21313033324787667
FTNT,2024Q4,0.141816139589297,0.13765573604958645,0.13765573604958645
FTNT,2025Q1,,,
FTNT,2025Q2,,,
FTNT,2025Q3,,,
FTV,2023Q4,-0.055857435224914986,-0.04658203077716848,-0.03316651832905458
FTV,2024Q1,0.10568803588539974,0.10241714865603291,0.11162902668033733
FTV,2024Q2,-0.05341161992732901,-0.04778116724103088,-0.061068723024815474
FTV,2024Q3,-0.05768088258835651,-0.059244210831660926,-0.05713829577860981
FTV,2024Q4,-0.026791825681706006,-0.01914820941023552,-0.027027673181547245
FTV,2025Q1,,,
FTV,2025Q2,,,
FTV,2025Q3,,,
GD,2023Q4,0.03287148767667199,0.04114683811253074,0.04425549856989206
GD,2024Q1,0.05581109595298812,0.05966103748499974,0.05427156512267185
GD,2024Q2,-0.030615014275266562,-0.029626438686881522,-0.03884859721828669
GD,2024Q3,0.012297404579604407,4.781049639146148e-05,-0.00887327554966137
GD,2024Q4,-0.02160523541590034,-0.014335861480220192,-0.007808370931602493
GD,2025Q1,,,
GD,2025Q2,,,
GD,2025Q3,,,
GDDY,2023Q4,0.13889418218953573,0.13633401266771064,0.13633401266771064
GDDY,2024Q1,-0.02150884300686309,-0.01083727314519324,-0.022577870449735055
GDDY,2024Q2,-0.017424199304331117,-0.013792875446071141,-0.013792875446071141
GDDY,2024Q3,0.056267986661545796,0.059175494929180956,0.059175494929180956
GDDY,2024Q4,0.05448440216260958,0.05077048207469893,0.022656840143794856
GDDY,2025Q1,,,
GDDY,2025Q2,,,
GDDY,2025Q3,,,
GE,2023Q4,0.052589671792559994,0.04472888362303476,0.0303115491324557
GE,2024Q1,-0.008093824620177922,-0.016197428084590338,-0.02480981844561768
GE,2024Q2,0.050395933465043646,0.0474408807002452,0.06389612943011183
GE,2024Q3,0.03003766170940763,0.01478722739697444,0.02859595891872399
GE,2024Q4,-0.037202857077764134,-0.051262311789106604,-0.07007210042031056
GE,2025Q1,,,
GE,2025Q2,,,
GE,2025Q3,,,
GEHC,2023Q4,0.06731046591770158,0.07145824586719561,0.07642151219715572
GEHC,2024Q1,0.10277132871857807,0.10342167280820846,0.09859344040211065
GEHC,2024Q2,-0.09146809615433181,-0.11511507411537787,-0.12426134965265771
GEHC,2024Q3,0.03762955735838042,0.0024226386050789743,0.024752736541912377
GEHC,2024Q4,0.036877033649671695,0.044008241498634804,0.03478321820686742
GEHC,2025Q1,,,
GEHC,2025Q2,,,
GEHC,2025Q3,,,
GEN,2023Q4,0.10947879143990485,0.11169436968632482,0.09799240364284774
GEN,2024Q1,-0.12215536452437428,-0.11610954390159506,-0.11610954390159506
GEN,2024Q2,0.16707528214410675,0.16317975762797488,0.16317975762797488
GEN,2024Q3,-0.01899392517996666,0.005852194203131355,0.005852194203131355
GEN,2024Q4,0.08970278739901973,0.08525148245511574,0.054452095402633384
GEN,2025Q1,,,
GEN,2025Q2,,,
GEN,2025Q3,,,
GEV,2024Q2,,,
GEV,2024Q3,-0.042095980401658385,-0.056918666116046006,0.004719117087741163
GEV,2024Q4,0.08074642061178844,0.08088635115943792,0.0635739024765033
GEV,2025Q1,,,
GEV,2025Q2,,,
GEV,2025Q3,,,
GILD,2023Q4,-0.055020913574256584,-0.05036118608102999,-0.08124874718492835
GILD,2024Q1,-0.038590475341598506,-0.037180785235636914,-0.04359673012998941
GILD,2024Q2,-0.01804588977543957,-0.0183960434283803,-0.0183960434283803
GILD,2024Q3,-0.0028867460169722803,-0.02024643982661365,-0.02024643982661365
GILD,2024Q4,0.07397078699703508,0.0738801708752253,0.05955884934613913
GILD,2025Q1,,,
GILD,2025Q2,,,
GILD,2025Q3,,,
GIS,2023Q4,-0.020386659359982604,-0.030919879998738523,-0.024737433337820407
GIS,2024Q1,0.010976947445057141,0.0009829780333436115,0.010434471515687278
GIS,2024Q2,-0.04168670743822998,-0.04709095068206362,-0.0652193262806354
GIS,2024Q3,0.00480212740624289,0.007520239447825138,0.006674049496945577
GIS,2024Q4,-0.037767947635090934,-0.04374012488512109,-0.04960387160736563
GIS,2025Q1,,,
GIS,2025Q2,,,
GIS,2025Q3,,,
GL,2023Q4,0.01971689495922936,0.02112910122207036,0.01951420761989622
GL,2024Q1,0.03467746887827977,0.030748539036685243,0.038355973301644364
GL,2024Q2,0.12673048944598986,0.12673048944598986,0.16364536163942722
GL,2024Q3,-0.031690849754439615,-0.036684675652980045,-0.009572742328712747
GL,2024Q4,-0.020852708228710784,-0.02177187683406781,-0.0517390993012727
GL,2025Q1,,,
GL,2025Q2,,,
GL,2025Q3,,,
GLW,2023Q4,0.0005113738343700165,0.0019040988940629,0.0124904176386249
GLW,2024Q1,0.06422367302924842,0.05914092081558499,0.04224145611341648
GLW,2024Q2,0.08681128226830001,0.07092880024053515,0.07096639756178102
GLW,2024Q3,-0.08066564564188868,-0.07909343648867986,-0.053076644928021416
GLW,2024Q4,0.03299380311036412,0.026173163182785963,0.027281020978051202
GLW,2025Q1,,,
GLW,2025Q2,,,
GLW,2025Q3,,,
GM,2023Q4,0.0006668598295606551,0.005422841592799016,-0.013548849078192923
GM,2024Q1,0.11714750190916468,0.11768863597609037,0.12004801278438794
GM,2024Q2,0.033164654999320885,0.028628557485942632,0.04770797956396486
GM,2024Q3,-0.05099093044183746,-0.06745057121019613,-0.13040366974171225
GM,2024Q4,0.09085270528304072,0.08274437914918478,0.07806630999378797
GM,2025Q1,,,
GM,2025Q2,,,
GM,2025Q3,,,
GNRC,2023Q4,0.14505984183220855,0.1356499704659257,0.144873148719597
GNRC,2024Q1,-0.08771393682806969,-0.09014845908165106,-0.10027606581669352
GNRC,2024Q2,-0.058795884579437165,-0.0788529341090823,-0.05869101381617674
GNRC,2024Q3,-0.043788581909977295,-0.04064036206499716,-0.018308468892852196
GNRC,2024Q4,0.03488574387483595,0.037417625061579605,0.037417625061579605
GNRC,2025Q1,,,
GNRC,2025Q2,,,
GNRC,2025Q3,,,
GOOG,2023Q4,-0.06896350290501281,-0.07086468542122659,-0.07171487041343869
GOOG,2024Q1,-0.07059436244192126,-0.06609566856940471,-0.07377331447931285
GOOG,2024Q2,0.07334214875458676,0.06593171519421405,0.06593171519421405
GOOG,2024Q3,-0.002838870528252928,-0.013073662030892646,-0.03421526816537626
GOOG,2024Q4,0.05286728743635947,0.045261088888817476,0.047441705953540234
GOOG,2025Q1,,,
GOOG,2025Q2,,,
GOOG,2025Q3,,,
GOOGL,2023Q4,-0.06893049040213597,-0.06926705481655795,-0.07164238550544676
GOOGL,2024Q1,-0.07246246427212974,-0.0701882902825983,-0.07639121767726789
GOOGL,2024Q2,0.07366689410756216,0.0680419874703181,0.0680419874703181
GOOGL,2024Q3,-0.002520347601950069,-0.01253476231915411,-0.03433937461876088
GOOGL,2024Q4,0.053651035220132946,0.04528147824866287,0.04805141576028776
GOOGL,2025Q1,,,
GOOGL,2025Q2,,,
GOOGL,2025Q3,,,
GPC,2023Q4,-0.11181483515026913,-0.11396255789500374,-0.11396255789500374
GPC,2024Q1,-0.0071772100728741605,-0.009245136838316279,-0.009245136838316279
GPC,2024Q2,0.12324099521997482,0.12227158416350493,0.12227158416350493
GPC,2024Q3,-0.011833738864333154,0.0063422647501888705,0.02422479359984633
GPC,2024Q4,-0.17159021437480587,-0.1835382584458383,-0.20825968534714992
GPC,2025Q1,,,
GPC,2025Q2,,,
GPC,2025Q3,,,
GPN,2023Q4,0.025910093065406193,0.028304972478602107,0.02545822978428016
GPN,2024Q1,-0.010667875541656862,-0.02137946707291128,-0.042579294625317655
GPN,2024Q2,-0.1072161062748697,-0.10871851825638626,-0.1112113451045602
GPN,2024Q3,0.10093455075187252,0.10709530163142332,0.08714397182885643
GPN,2024Q4,0.04395254164418398,0.05993388485602933,0.07294578194822658
GPN,2025Q1,,,
GPN,2025Q2,,,
GPN,2025Q3,,,
GRMN,2023Q4,0.10211642352792348,0.09533862764670825,0.09280747811316982
GRMN,2024Q1,0.07758220436278018,0.06934244299160458,0.0802397067169385
GRMN,2024Q2,0.1496085955933865,0.14104263042879758,0.1328124462038082
GRMN,2024Q3,-0.02310752555917662,-0.047716074936014895,-0.05240794588466055
GRMN,2024Q4,0.2091792952789041,0.20999674268443885,0.20675514404957973
GRMN,2025Q1,,,
GRMN,2025Q2,,,
GRMN,2025Q3,,,
GS,2023Q4,-0.0306584046258796,,-0.003640732132421708
GS,2024Q1,0.019850406227183384,,-0.005673142174776921
GS,2024Q2,0.036069417224399394,,0.016399680381194007
GS,2024Q3,0.013282898667312117,,-0.014069417292508216
GS,2024Q4,0.003473077613580262,,-0.0028946112323791173
GS,2025Q1,,,
GS,2025Q2,,,
GS,2025Q3,,,
GWW,2023Q4,0.06817107915487555,,
GWW,2024Q1,,,
GWW,2024Q2,-0.04202785775596614,,
GWW,2024Q3,0.011093059091682737,,
GWW,2024Q4,0.014172587515970668,,
GWW,2025Q1,,,
GWW,2025Q2,,,
GWW,2025Q3,,,
HAL,2023Q4,-0.022218705714210737,-0.027378246432815577,-0.07619980192392792
HAL,2024Q1,0.07738111441979406,0.0781022628431347,0.07691605469037786
HAL,2024Q2,-0.023872368820260177,-0.010834485559907,-0.010229228279371125
HAL,2024Q3,-0.041156638435014506,,
HAL,2024Q4,-0.012481723151040732,-0.021606802889579318,-0.021606802889579318
HAL,2025Q1,,,
HAL,2025Q2,,,
HAL,2025Q3,,,
HAS,2023Q4,-0.14305355679228787,-0.1551727282990647,-0.1551727282990647
HAS,2024Q1,0.04744730300397634,0.04732671080816026,0.0015968230136227876
HAS,2024Q2,0.15944529090793602,0.13001566615266563,0.10667594522344448
HAS,2024Q3,0.09085324148134111,0.050456985520878385,0.050456985520878385
HAS,2024Q4,-0.06594456884529465,-0.055959741413920065,-0.055959741413920065
HAS,2025Q1,,,
HAS,2025Q2,,,
HAS,2025Q3,,,
HBAN,2023Q4,-0.004963036307455549,,
HBAN,2024Q1,0.012223939587546287,,
HBAN,2024Q2,,,
HBAN,2024Q3,0.050449404510529774,,
HBAN,2024Q4,-0.0309181310349229,-0.028528474268103253,-0.028528474268103253
HBAN,2025Q1,,,
HBAN,2025Q2,,,
HBAN,2025Q3,,,
HCA,2023Q4,-0.057865519427269516,-0.05939335978722302,-0.05413309102633242
HCA,2024Q1,0.08973320360465933,0.08779925418649875,0.10070561264097581
HCA,2024Q2,-0.04635413586219721,,
HCA,2024Q3,0.06757372905651077,0.07557421337762663,0.09886279629819456
HCA,2024Q4,-0.11677405264413188,,
HCA,2025Q1,,,
HCA,2025Q2,,,
HCA,2025Q3,,,
HD,2023Q4,0.03138056973580513,,0.01590803459781245
HD,2024Q1,0.006994161249408996,,0.011016719616006995
HD,2024Q2,0.00765048627977695,,0.0004135392164010543
HD,2024Q3,0.0036178668149018205,,0.0032165360196716487
HD,2024Q4,0.01472582537379368,,0.016137866303742913
HD,2025Q1,,,
HD,2025Q2,,,
HD,2025Q3,,,
HIG,2023Q4,,,
HIG,2024Q1,,,
HIG,2024Q2,,,
HIG,2024Q3,,,
HIG,2024Q4,,,
HIG,2025Q1,,,
HIG,2025Q2,,,
HIG,2025Q3,,,
HII,2023Q4,0.01708183536118205,0.012455652668808905,0.012455652668808905
HII,2024Q1,0.041379369153285335,0.03351851328987356,0.03351851328987356
HII,2024Q2,-0.12099002156945583,-0.12690159940166626,-0.12690159940166626
HII,2024Q3,-0.07044100473908932,-0.03751268359531835,-0.03751268359531835
HII,2024Q4,-0.2450706762953974,-0.230371746996027,-0.230371746996027
HII,2025Q1,,,
HII,2025Q2,,,
HII,2025Q3,,,
HLT,2023Q4,0.01727572368965264,0.01391983473364436,0.029072230113973734
HLT,2024Q1,-0.014279318900195574,-0.009498659124492183,-0.029705782285692206
HLT,2024Q2,0.034572208682850276,0.03621601805464089,0.01568195536482879
HLT,2024Q3,-0.011455517781583,-0.023799980719158512,-0.023552014575719586
HLT,2024Q4,-0.003923139665931229,-0.008102090875194073,-0.0012432544726978904
HLT,2025Q1,,,
HLT,2025Q2,,,
HLT,2025Q3,,,
HOLX,2023Q4,0.05697509850404091,0.05916440009391354,0.05916440009391354
HOLX,2024Q1,-0.03561975752540186,-0.04022529865545713,-0.04022529865545713
HOLX,2024Q2,0.011816074033934157,0.0033707232229146225,0.0033707232229146225
HOLX,2024Q3,0.06390378094944617,0.06390378094944617,0.03562571355765967
HOLX,2024Q4,-0.04242917662977727,-0.04242917662977727,-0.04974831069769221
HOLX,2025Q1,,,
HOLX,2025Q2,,,
HOLX,2025Q3,,,
HON,2023Q4,0.026651017431075594,0.026651017431075594,0.01584513869456022
HON,2024Q1,-0.04284865423541783,-0.03866957327913082,-0.03866957327913082
HON,2024Q2,0.03182002103208162,0.03182002103208162,0.037814780376580676
HON,2024Q3,-0.061469142077799105,-0.05953518336437162,-0.05953518336437162
HON,2024Q4,-0.057920334849073336,-0.05159726462698173,-0.05159726462698173
HON,2025Q1,,,
HON,2025Q2,,,
HON,2025Q3,,,
HPE,2023Q4,0.047923775462065124,0.05988231379063204,0.0815876066366234
HPE,2024Q1,0.037150340566363516,0.03056576628476124,0.03056576628476124
HPE,2024Q2,0.10960978462941234,0.08667872060495715,0.09355912865127884
HPE,2024Q3,-0.05436109544859262,-0.06236851516411612,-0.04341974671755712
HPE,2024Q4,0.11511394086834634,0.10138685738368636,0.10138685738368636
HPE,2025Q1,,,
HPE,2025Q2,,,
HPE,2025Q3,,,
HPQ,2023Q4,0.012875984711086018,0.028175762033447287,0.028175762033447287
HPQ,2024Q1,-0.022584063330920886,-0.021493957829633738,0.012932735228652452
HPQ,2024Q2,0.18475587882551459,0.1618489605461695,0.09937755166013595
HPQ,2024Q3,0.0050995035822663515,0.0052655297656768706,0.020134454881027445
HPQ,2024Q4,-0.09316422908531279,-0.11654529102197536,-0.11654529102197536
HPQ,2025Q1,,,
HPQ,2025Q2,,,
HPQ,2025Q3,,,
HRL,2023Q4,-0.04354177263521806,-0.044065212408757375,-0.03545452148392315
HRL,2024Q1,0.09454773509514462,0.10134821421829872,0.10134821421829872
HRL,2024Q2,-0.11966720592368485,-0.11088248646308824,-0.11088248646308824
HRL,2024Q3,-0.005467144501343599,-0.016894601467505363,0.0016238305633564758
HRL,2024Q4,0.02908547714115111,0.03524606881100745,0.027008428133011166
HRL,2025Q1,,,
HRL,2025Q2,,,
HRL,2025Q3,,,
HSIC,2023Q4,0.05523181139082091,0.05523181139082091,0.03004810592017442
HSIC,2024Q1,-0.05217580265650809,-0.05852758081052509,-0.05151250116204864
HSIC,2024Q2,0.06770287400341732,0.06042450588239292,0.06508591949078454
HSIC,2024Q3,-0.03871201638404537,-0.05011026428085419,-0.033411578143392615
HSIC,2024Q4,-0.06213046927210082,-0.09351686908401238,-0.08285497969568496
HSIC,2025Q1,,,
HSIC,2025Q2,,,
HSIC,2025Q3,,,
HST,2023Q4,0.016456970878325695,0.020253717773291824,0.02259183889656266
HST,2024Q1,0.040487497081014054,0.040487573393529444,0.020971258659553994
HST,2024Q2,-0.028272965339922754,-0.027328334869243708,-0.026799465340039113
HST,2024Q3,-0.03570417828155205,-0.055241950830656854,-0.06583128489074996
HST,2024Q4,-0.02498473833150768,-0.024732029193941834,-0.02913303135362636
HST,2025Q1,,,
HST,2025Q2,,,
HST,2025Q3,,,
HSY,2023Q4,-0.031256653500694086,,
HSY,2024Q1,0.016290566826520296,,
HSY,2024Q2,,,
HSY,2024Q3,0.02288531131524495,,
HSY,2024Q4,0.003119673480152421,,
HSY,2025Q1,,,
HSY,2025Q2,,,
HSY,2025Q3,,,
HUBB,2023Q4,-0.031960366281284874,-0.0260759648121863,-0.04740666264826966
HUBB,2024Q1,0.03506060182563819,0.028213082947462484,0.040303631976354636
HUBB,2024Q2,-0.06148567188224573,-0.055835580266936,-0.07414451070146975
HUBB,2024Q3,0.057037708093057554,0.058774963597499744,0.037944376075617355
HUBB,2024Q4,-0.03457364198249152,-0.03841348168065849,-0.02334407927747972
HUBB,2025Q1,,,
HUBB,2025Q2,,,
HUBB,2025Q3,,,
HUM,2023Q4,-0.08768740027579944,-0.09526081830891096,-0.10633986537848332
HUM,2024Q1,-0.11347580799925187,-0.10316088284364708,-0.10316088284364708
HUM,2024Q2,-0.03738357359993329,-0.046966170339044155,-0.06923084878410703
HUM,2024Q3,-0.07100039661128818,-0.11275900784019277,-0.09720843559897202
HUM,2024Q4,-0.00814948953104377,0.001099770401292905,0.014913137883645164
HUM,2025Q1,,,
HUM,2025Q2,,,
HUM,2025Q3,,,
HWM,2023Q4,0.03382843271600077,0.02342667661720347,0.02342667661720347
HWM,2024Q1,0.08222692772914048,0.08324413204184905,0.07181035414070638
HWM,2024Q2,0.1655471654834828,0.1601532951027846,0.1601532951027846
HWM,2024Q3,0.13867284446334294,0.13988139020970747,0.13630657044459443
HWM,2024Q4,0.023607985903575636,0.024018286621864206,0.030790476774204854
HWM,2025Q1,,,
HWM,2025Q2,,,
HWM,2025Q3,,,
IBKR,2023Q4,-0.022584404367072288,-0.023313747051099946,-0.034502535597384996
IBKR,2024Q1,0.016466084308161592,0.016466084308161592,0.007958675308102976
IBKR,2024Q2,-0.005324679451192121,0.002400046913289367,0.01271627657656659
IBKR,2024Q3,-0.007679248515075461,-0.026684861589916044,-0.05650146962652634
IBKR,2024Q4,-0.033483166373626534,-0.029270553846112185,-0.012076955345754786
IBKR,2025Q1,,,
IBKR,2025Q2,,,
IBKR,2025Q3,,,
IBM,2023Q4,0.0579178107922555,0.05373222914704177,0.05336232213631899
IBM,2024Q1,0.08793094808253801,0.08553762942017812,0.07004047419227023
IBM,2024Q2,-0.07590261703413399,-0.07001434730080446,-0.08634092205688836
IBM,2024Q3,0.08470562839277537,0.07907041890250786,0.06679196543421345
IBM,2024Q4,-0.05828802296897065,-0.05816363528706422,-0.07296023746572386
IBM,2025Q1,,,
IBM,2025Q2,,,
IBM,2025Q3,,,
ICE,2023Q4,-0.0369705740899326,-0.03706222851571416,-0.03706222851571416
ICE,2024Q1,0.06213041093859314,0.051992270153894474,0.051992270153894474
ICE,2024Q2,-0.0017416096728451805,0.0003023684261565483,0.0003023684261565483
ICE,2024Q3,0.007358720461862861,0.0253614569536457,0.0253614569536457
ICE,2024Q4,-0.06857835539407778,-0.06571499393694448,-0.06571499393694448
ICE,2025Q1,,,
ICE,2025Q2,,,
ICE,2025Q3,,,
IDXX,2023Q4,0.018894196397703365,0.02230530708045309,0.022363048334235334
IDXX,2024Q1,0.05634804804235609,0.05634804804235609,0.06454690458129181
IDXX,2024Q2,-0.051334107687594846,-0.04342357951898982,-0.0456913657599941
IDXX,2024Q3,0.04135932779930791,0.03103035908929908,0.03550051252507637
