ticker,fiscal_quarter,TariffSent_mean_call_all,TariffSent_neg_call_all,TariffSent_pos_call_all,TariffSent_fwd_call_all,TariffMentions_call_all,TariffSent_mean_call_prep,TariffSent_mean_call_qna,TariffSent_mean_press_all,TariffMentions_press_all,CAR_press_mkt_0p1,CAR_press_mkt_m01p01,CAR_press_mkt_0p2
TEL,2024Q1,-0.040325649393570494,0.2636874687698199,0.2233618193762494,0.1111111111111111,9,,-0.040325649393570494,,,,,
TEL,2024Q2,-0.1199487019387054,0.28992525778382067,0.16997655584511526,0.16666666666666666,12,,-0.1199487019387054,,,,,
TEL,2024Q3,-0.24120704511204968,0.40421805396644983,0.16301100885440006,0.1,10,,-0.24120704511204968,,,,,
TEL,2024Q4,-0.37491477030236486,0.6249349130176082,0.2500201427152433,0.25,4,,-0.37491477030236486,,,,,
TEL,2025Q1,-0.01716892867761015,0.2480572355825348,0.23088830690492465,0.23076923076923078,13,,-0.01716892867761015,,,,,
TEL,2025Q2,-0.07375795221178003,0.15554242830997858,0.08178447609819856,0.3333333333333333,39,,-0.07375795221178003,,,,,
TEL,2025Q3,0.14314768840937683,0.11272978538267757,0.2558774737920544,0.16666666666666666,12,,0.14314768840937683,,,,,
TER,2024Q1,0.49999546831716124,4.687694703520151e-06,0.5000001560118648,0.5,2,-9.019347345429196e-06,0.9999999559816679,,,,,
TER,2024Q2,0.4979759971458293,0.001002041537731202,0.4989780386835605,0.16666666666666666,6,,0.4979759971458293,,,,,
TER,2024Q3,0.6517164397821127,0.00016038804859803691,0.6518768278307107,0.0,5,0.6517164397821127,,,,,,
TER,2024Q4,-0.1386546780789407,0.4716678738865691,0.3330131958076284,0.0,3,,-0.1386546780789407,,,,,
TER,2025Q1,-0.15823185700843512,0.28726757501836775,0.12903571800993263,0.125,16,-0.15823185700843512,,,,,,
TER,2025Q2,-0.0056291670824037965,0.0056293560191988945,1.8893679509801586e-07,0.0,1,,-0.0056291670824037965,,,,,
TFC,2024Q1,0.15409067281871103,0.007242993218824267,0.1613336660375353,0.0,2,,0.15409067281871103,,,,,
TFC,2024Q2,0.4990482012283337,0.0005541546852327883,0.4996023559135665,0.0,2,,0.4990482012283337,,,,,
TFC,2024Q3,0.09632088527993024,0.1654669956522876,0.26178788093221783,0.0,8,,0.09632088527993024,,,,,
TFC,2024Q4,0.17640219279564917,0.0013376509305089712,0.17773984372615814,0.0,1,,0.17640219279564917,,,,,
TFC,2025Q1,-0.533209333608994,0.533303377777338,9.404416834399854e-05,0.2,5,,-0.533209333608994,,,,,
TFC,2025Q2,-0.1389462114580482,0.17406778865946157,0.035121577201413366,0.0,6,,-0.1389462114580482,,,,,
TGT,2024Q2,0.014756598102394491,0.0003406949690543115,0.015097293071448803,0.0,1,,0.014756598102394491,,,,,
TGT,2024Q3,-0.36751819889529597,0.484788047678497,0.11726984878320106,0.0,9,,-0.36751819889529597,,,,,
TGT,2024Q4,0.3306163558574283,0.10988055204608115,0.4404969079035095,0.28,25,0.3306163558574283,,,,,,
TGT,2025Q1,0.15824466257509354,0.23382181704283742,0.39206647961793095,0.2903225806451613,31,,0.15824466257509354,,,,,
TGT,2025Q2,0.17910740056912458,0.21384990060565717,0.3929573011747817,0.25,28,,0.17910740056912458,,,,,
TJX,2024Q1,0.2169176240127794,0.1674652905746522,0.3843829145874316,0.038461538461538464,26,,0.2169176240127794,,,,,
TJX,2024Q2,0.08888352209605184,0.3579427217547843,0.44682624385083614,0.2857142857142857,14,,0.08888352209605184,,,,,
TJX,2024Q3,0.056739823700072106,0.38320081646067755,0.43994064016074963,0.14285714285714285,21,,0.056739823700072106,,,,,
TJX,2024Q4,0.21904598873093542,0.2445428950530047,0.46358888378394014,0.1111111111111111,9,,0.21904598873093542,,,,,
TJX,2025Q1,0.48575748962607906,0.07121622598420574,0.5569737156102847,0.1111111111111111,9,,0.48575748962607906,,,,,
TJX,2025Q2,0.49883135484265617,0.0011875512075163464,0.5000189060501725,0.5,6,,0.49883135484265617,,,,,
TJX,2025Q3,0.05636050043828233,0.16250740188253895,0.2188679023208213,0.17391304347826086,23,,0.05636050043828233,,,,,
TJX,2025Q4,0.0830016577962873,0.1582659634309683,0.2412676212272556,0.14285714285714285,21,,0.0830016577962873,,,,,
TJX,2026Q1,0.05558390857366531,0.1728551929584576,0.2284391015321229,0.11363636363636363,44,,0.05558390857366531,,,,,
TJX,2026Q2,0.1868907788316772,0.18048137091317557,0.36737214974485277,0.21875,32,,0.1868907788316772,,,,,
TKO,2024Q1,0.9748616664764995,4.6641471271868795e-06,0.9748663306236267,0.0,1,,0.9748616664764995,,,,,
TKO,2024Q2,-0.32122892643437806,0.399245037563378,0.07801611112899991,0.0,5,,-0.32122892643437806,,,,,
TKO,2024Q3,-2.6537098776202583e-06,5.518287906625119e-06,2.8645780290048606e-06,0.0,2,,-2.6537098776202583e-06,,,,,
TKO,2024Q4,2.1257554180920124e-05,0.00047061906661838293,0.0004918766207993031,0.0,1,,2.1257554180920124e-05,,,,,
TKO,2025Q1,0.08118408583977725,0.004890906684886431,0.08607499252466369,0.2,5,,0.08118408583977725,,,,,
TKO,2025Q2,0.5633115756847732,0.0018844064332680748,0.5651959821180412,0.0,6,,0.5633115756847732,,,,,
TMO,2024Q1,0.05523413611146655,0.19465278811281816,0.2498869242242847,0.0,8,-0.16817020657155268,0.1892767417212781,,,,,
TMO,2024Q2,-0.7662496025451802,0.7662800922989845,3.0489753804374686e-05,0.0,4,-0.7662496025451802,,,,,,
TMO,2024Q3,-0.25936382311810985,0.5931226348005344,0.33375881168242455,0.16666666666666666,6,-0.18561826633334988,-0.33310937990286976,,,,,
TMO,2024Q4,-0.5020022826366812,0.6270195796848839,0.12501729704820264,0.25,8,-0.33321384237099966,-0.6032753467960902,,,,,
TMO,2025Q1,0.019993697856504896,0.197871710332284,0.2178654081887889,0.16,50,-0.019344949730695983,0.08992907134486201,,,,,
TMO,2025Q2,-0.07119580340338688,0.36067598331689854,0.28948017991351166,0.29411764705882354,34,0.04889886024856381,-0.1912904670553376,,,,,
TMUS,2024Q1,-0.8156658373773098,0.8477972745895386,0.032131437212228775,0.0,1,,-0.8156658373773098,,,,,
TMUS,2024Q2,0.9999012684038462,2.7681180654326454e-06,0.9999040365219116,0.0,1,0.9999012684038462,,,,,,
TMUS,2024Q3,0.9842250744838262,0.003759006625538556,0.9879840811093649,0.0,3,,0.9842250744838262,,,,,
TMUS,2024Q4,0.9978422577535243,1.4081065343655533e-05,0.997856338818868,0.0,3,,0.9978422577535243,,,,,
TMUS,2025Q1,-0.007940979825661998,0.02541980393497007,0.017478824109308073,0.0,7,,-0.007940979825661998,,,,,
TMUS,2025Q2,0.4941575894142628,0.007309578247495341,0.5014671676617581,0.25,4,,0.4941575894142628,,,,,
TPL,2024Q1,0.5962251365429742,0.018726036902080523,0.6149511734450547,0.3333333333333333,3,,0.5962251365429742,,,,,
TPL,2024Q2,0.9712279615923762,0.00991163868457079,0.981139600276947,0.0,1,,0.9712279615923762,,,,,
TPL,2024Q3,0.5015611742383044,0.004471933400054695,0.5060331076383591,0.0,2,,0.5015611742383044,,,,,
TPL,2025Q1,0.3283838059360802,0.0052849190820862075,0.3336687250181664,0.6666666666666666,3,0.3283838059360802,,,,,,
TPL,2025Q2,-0.6894643384132669,0.6896777351697286,0.0002133967564616294,0.3333333333333333,3,,-0.6894643384132669,,,,,
TPR,2024Q1,0.2880002299714885,0.2639316313260725,0.551931861297561,0.0,7,,0.2880002299714885,,,,,
TPR,2024Q2,0.23952980395585782,0.2064900713023495,0.4460198752582073,0.2,5,,0.23952980395585782,,,,,
TPR,2024Q3,-0.9999976720834342,0.9999978542327881,1.8214935397035484e-07,0.3333333333333333,3,,-0.9999976720834342,,,,,
TPR,2024Q4,0.14293869591112665,0.4284899397364759,0.5714286356476025,0.2857142857142857,7,,0.14293869591112665,,,,,
TPR,2025Q1,0.006617848434531519,0.28230918634239094,0.28892703477692244,0.14285714285714285,7,,0.006617848434531519,,,,,
TPR,2025Q2,0.3920098162652019,0.001793732436319373,0.39380354870152134,0.4,5,,0.3920098162652019,,,,,
TPR,2025Q3,0.32098488998772096,0.03658229557501478,0.35756718556273576,0.19047619047619047,21,,0.32098488998772096,,,,,
TPR,2025Q4,0.05385164198056878,0.21401583694706164,0.2678674789276304,0.1590909090909091,44,,0.05385164198056878,,,,,
TRGP,2024Q1,0.1473557090308272,0.1341584018398245,0.2815141108706517,0.42857142857142855,7,,0.1473557090308272,,,,,
TRGP,2024Q2,1.7875458758087603e-05,0.24998304783476888,0.25000092329352697,0.25,4,,1.7875458758087603e-05,,,,,
TRGP,2024Q3,0.4618291220158626,0.003918411440505632,0.46574753345636827,0.0,11,,0.4618291220158626,,,,,
TRGP,2024Q4,0.09293551301650317,0.24020674638772185,0.33314225940422504,0.4444444444444444,9,,0.09293551301650317,,,,,
TRGP,2025Q1,0.2070344296230773,0.02844399853747022,0.23547842816054754,0.18181818181818182,11,,0.2070344296230773,,,,,
TRGP,2025Q2,0.47052962845259133,0.047787650892087925,0.5183172793446793,0.0,11,,0.47052962845259133,,,,,
TRMB,2024Q1,-0.33441805508694716,0.6647446868810221,0.3303266317940749,0.3333333333333333,3,,-0.33441805508694716,,,,,
TRMB,2024Q2,0.23452185318190252,0.20002081867932908,0.43454267186123163,0.2,5,,0.23452185318190252,,,,,
TRMB,2024Q3,0.9999996935872951,2.825769588691666e-08,0.9999997218449911,0.3333333333333333,3,,0.9999996935872951,,,,,
TRMB,2024Q4,-0.2456702443993717,0.317174991042618,0.07150474664324628,0.14285714285714285,14,,-0.2456702443993717,,,,,
TRMB,2025Q1,-0.0416720418730269,0.2207575012468232,0.1790854593737963,0.1111111111111111,18,,-0.0416720418730269,,,,,
TRMB,2025Q2,0.2858239405650786,0.14285369193194494,0.42867763249702356,0.0,7,,0.2858239405650786,,,,,
TROW,2024Q1,0.24704800631077886,0.08630888070555254,0.3333568870163314,0.3333333333333333,3,,0.24704800631077886,,,,,
TROW,2024Q2,0.9999999893260458,1.0673954164985844e-08,1.0,0.0,1,,0.9999999893260458,,,,,
TROW,2024Q3,0.9999999876500736,1.2349926414856327e-08,1.0,0.0,1,,0.9999999876500736,,,,,
TROW,2024Q4,-0.9986650403952808,0.9987481832504272,8.314285514643416e-05,0.0,1,,-0.9986650403952808,,,,,
TROW,2025Q1,0.10493289020761618,0.29497058247639746,0.39990347268401366,0.0,5,,0.10493289020761618,,,,,
TROW,2025Q2,0.4973224780847296,0.002678353857074711,0.5000008319418043,0.0,2,,0.4973224780847296,,,,,
TRV,2024Q1,0.0001512531596929989,0.49985128040150784,0.5000025335612008,0.0,2,,0.0001512531596929989,,,,,
TRV,2024Q2,-0.004534308267011511,0.0045907056774012744,5.6397410389763536e-05,0.0,2,,-0.004534308267011511,,,,,
TRV,2024Q3,0.001563627089177011,0.4984460911773061,0.5000097182664831,0.5,2,,0.001563627089177011,,,,,
TRV,2024Q4,-0.0007963775875374779,0.00079998874237693,3.611154839452032e-06,0.0,3,,-0.0007963775875374779,,,,,
TRV,2025Q1,-0.03346131294325862,0.03653998223997125,0.003078669296712633,0.15384615384615385,13,,-0.03346131294325862,,,,,
TRV,2025Q2,0.11874199628868887,0.04339555999624345,0.16213755628493232,0.25,8,,0.11874199628868887,,,,,
TSCO,2024Q1,-0.061070909005175214,0.3779919462842421,0.31692103727906684,0.14285714285714285,7,,-0.061070909005175214,,,,,
TSCO,2024Q2,-0.14552654420930575,0.4918772154911742,0.34635067128186847,0.0,12,,-0.14552654420930575,,,,,
TSCO,2024Q3,-0.2834711130921774,0.3963582797888524,0.11288716669667503,0.09090909090909091,11,,-0.2834711130921774,,,,,
TSCO,2024Q4,0.08478786398707001,0.2569224446568697,0.3417103086439397,0.3333333333333333,15,,0.08478786398707001,,,,,
TSCO,2025Q1,-0.036062372527257004,0.18302831864901728,0.14696594612176028,0.25,36,,-0.036062372527257004,,,,,
TSCO,2025Q2,0.07212090924136352,0.22588911039187515,0.2980100196332387,0.2,20,,0.07212090924136352,,,,,
TSLA,2024Q1,0.13227698234980304,0.03574565109708298,0.16802263344688603,0.0,6,,0.13227698234980304,,,,,
TSLA,2024Q2,-0.004645408670474656,0.21215986699255357,0.2075144583220789,0.0,9,,-0.004645408670474656,,,,,
TSLA,2024Q3,0.8974503536335982,5.3558815284867244e-05,0.8975039124488831,0.3333333333333333,3,,0.8974503536335982,,,,,
TSLA,2024Q4,0.08390255157840443,0.2621968166640727,0.3460993682424771,0.5,4,,0.08390255157840443,,,,,
TSLA,2025Q1,0.04380718506913825,0.1085274723987043,0.15233465746784255,0.11428571428571428,35,,0.04380718506913825,,,,,
TSLA,2025Q2,-0.15927297303605345,0.34944577646651026,0.19017280343045684,0.16666666666666666,12,,-0.15927297303605345,,,,,
TSN,2024Q1,-0.054456764455653686,0.39115547182855154,0.33669870737289787,0.1,10,,-0.054456764455653686,,,,,
TSN,2024Q2,0.5044036875740103,0.18338192111994706,0.6877856086939573,0.0,8,,0.5044036875740103,,,,,
TSN,2024Q3,-0.00045906246161758757,0.2506115528463548,0.2501524903847372,0.25,4,,-0.00045906246161758757,,,,,
TSN,2024Q4,0.42474703088328,0.003849897754209345,0.4285969286374893,0.0,7,,0.42474703088328,,,,,
TSN,2025Q1,0.24281365959171486,0.05202025715166194,0.2948339167433768,0.14285714285714285,21,,0.24281365959171486,,,,,
TSN,2025Q2,-0.22936371791590232,0.22938934311766318,2.5625201760867903e-05,0.3076923076923077,13,,-0.22936371791590232,,,,,
TSN,2025Q3,-0.39877824880656476,0.398978709235962,0.0002004604293972534,0.0,8,,-0.39877824880656476,,,,,
TT,2024Q1,0.26884956756130124,0.0021801898603371226,0.2710297574216384,0.2,5,,0.26884956756130124,,,,,
TT,2024Q2,0.3225241379845105,0.011874035732637012,0.33439817371714753,0.0,3,0.3225241379845105,,,,,,
TT,2024Q3,0.7772678815004235,0.02961196586971715,0.8068798473701406,0.3333333333333333,12,,0.7772678815004235,,,,,
TT,2024Q4,-0.174161698934768,0.40542324982782524,0.23126155089305725,0.0,19,-0.174161698934768,,,,,,
TT,2025Q1,0.18224182016721668,0.05639880751885728,0.23864062768607397,0.16981132075471697,53,0.2813182499443427,0.1431327031499301,,,,,
TT,2025Q2,0.09029469399054986,0.18396255246314322,0.2742572464536931,0.14285714285714285,21,,0.09029469399054986,,,,,
TTD,2024Q1,-0.008215980604290962,0.016785593703389168,0.008569613099098206,0.0,1,-0.008215980604290962,,,,,,
TTD,2024Q2,0.49494482299333775,0.005117404474086484,0.5000622274674242,0.0,2,,0.49494482299333775,,,,,
TTD,2024Q3,0.8493999615209514,0.00045984835453678486,0.8498598098754883,0.2,5,,0.8493999615209514,,,,,
TTD,2024Q4,0.8482009499608502,0.053152588075496256,0.9013535380363464,0.2,5,,0.8482009499608502,,,,,
TTD,2025Q1,0.43281826483401986,0.13816111561771396,0.5709793804517338,0.0,7,0.40646652546436146,0.498697613258166,,,,,
TTD,2025Q2,-0.23697024178826886,0.36750864055312604,0.13053839876485718,0.125,8,,-0.23697024178826886,,,,,
TTWO,2024Q1,0.9935070426145103,9.517362923361361e-05,0.9936022162437439,0.0,2,0.9935070426145103,0.9935070426145103,,,,,
TTWO,2024Q2,-0.27584769180975854,0.2764643132686615,0.0006166214589029551,0.0,1,,-0.27584769180975854,,,,,
TTWO,2024Q3,0.666504836054628,0.00017209744419233175,0.6666769334988203,0.6666666666666666,3,,0.666504836054628,,,,,
TTWO,2024Q4,0.46164383366703987,0.028670853935182095,0.49031468760222197,0.5,2,,0.46164383366703987,,,,,
TTWO,2025Q1,0.9999995313617092,1.1101042218797375e-07,0.9999996423721313,0.0,1,,0.9999995313617092,,,,,
TTWO,2025Q2,-0.0020722937315440504,0.0020934869535267353,2.1193221982684918e-05,0.0,1,,-0.0020722937315440504,,,,,
TTWO,2025Q3,-0.02198426440587357,0.030109286619487346,0.008125022213613775,0.0,3,,-0.02198426440587357,,,,,
TTWO,2025Q4,0.9999995313617092,1.1101042218797375e-07,0.9999996423721313,0.0,1,,0.9999995313617092,,,,,
TTWO,2026Q1,-0.6646507140249014,0.6774031519889832,0.012752437964081764,0.0,1,,-0.6646507140249014,,,,,
TXN,2024Q1,0.1990895653031354,0.11916959695978828,0.31825916226292367,0.0,6,,0.1990895653031354,,,,,
TXN,2024Q2,0.06716875225216715,0.2196353241644847,0.28680407641665184,0.2857142857142857,14,-2.7890998808288714e-06,0.07233579389463238,,,,,
TXN,2024Q3,-0.19931511720663764,0.20039604515523024,0.0010809279485926027,0.0,8,-0.19931511720663764,-0.19931511720663764,,,,,
TXN,2024Q4,0.3149016128717979,0.031188953706684213,0.34609056657848214,0.6666666666666666,3,,0.3149016128717979,,,,,
TXN,2025Q1,0.11465266360020829,0.09065966444938389,0.20531232804959218,0.09523809523809523,21,-0.9996471053638061,0.170367652048409,,,,,
TXN,2025Q2,-0.16993374709676518,0.2627895924422652,0.09285584534550004,0.13793103448275862,29,-0.9996899309825267,-0.14029959767227368,,,,,
TXT,2024Q1,0.4360332902444778,0.12086338584460386,0.5568966760890817,0.0,9,,0.4360332902444778,,,,,
TXT,2024Q2,0.12489273368991505,0.00010013666326358361,0.12499287035317863,0.0,8,,0.12489273368991505,,,,,
TXT,2024Q3,-0.016762629163625777,0.4424768905083819,0.42571426134475615,0.2857142857142857,7,,-0.016762629163625777,,,,,
TXT,2024Q4,-0.09911116001953653,0.2345478912514279,0.13543673123189137,0.0,7,,-0.09911116001953653,,,,,
TXT,2025Q1,-0.00553412338804002,0.08276547294683759,0.07723134955879757,0.0,13,-0.00553412338804002,,,,,,
TXT,2025Q2,-0.029154033805489837,0.1625527965562827,0.13339876275079288,0.0,16,0.9999998453366317,-0.09776429241496461,,,,,
TYL,2024Q1,0.639759755485405,0.027751506358981715,0.6675112618443867,0.3333333333333333,3,,0.639759755485405,,,,,
TYL,2024Q2,0.9999996160420839,2.6330047475653373e-08,0.9999996423721313,1.0,1,,0.9999996160420839,,,,,
TYL,2024Q3,-0.20689345174469054,0.2128378376364708,0.005944385891780257,0.0,2,,-0.20689345174469054,,,,,
TYL,2024Q4,-0.4289626959316187,0.5721232604547757,0.14316056452315706,0.7142857142857143,7,,-0.4289626959316187,,,,,
TYL,2025Q1,-0.007191026469627104,0.008677868987433612,0.0014868425178065081,0.0,2,,-0.007191026469627104,,,,,
TYL,2025Q2,-0.015388255896772307,0.21539185866026286,0.20000360276349055,0.0,5,,-0.015388255896772307,,,,,
UAL,2024Q1,0.3245866585417332,0.012048414434796465,0.33663507297652967,0.0,6,,0.3245866585417332,,,,,
UAL,2024Q2,-0.22001055715810866,0.5528929669768786,0.33288240981877,0.3333333333333333,9,,-0.22001055715810866,,,,,
UAL,2024Q3,0.21604627411198019,0.1590544374828169,0.3751007115947971,0.625,8,,0.21604627411198019,,,,,
UAL,2024Q4,-0.06866933178223747,0.3816293338470409,0.31296000206480346,0.1,10,,-0.06866933178223747,,,,,
UAL,2025Q1,-0.11015239045544334,0.25180888193312967,0.14165649147768633,0.125,16,,-0.11015239045544334,,,,,
UAL,2025Q2,-0.00038079633330718413,0.15008626658722538,0.1497054702539182,0.0,7,,-0.00038079633330718413,,,,,
UBER,2024Q1,0.390089491354151,0.009898186440362267,0.3999876777945133,0.0,5,,0.390089491354151,,,,,
UBER,2024Q3,0.33325551998394093,8.326489388584453e-05,0.3333387848778268,0.3333333333333333,3,,0.33325551998394093,,,,,
UBER,2024Q4,0.2469077953160177,0.09191735824424718,0.3388251535602649,0.18181818181818182,11,0.2469077953160177,,,,,,
UBER,2025Q1,0.20699025546421126,0.3921370422096288,0.5991272976738401,0.4,5,0.20699025546421126,,,,,,
UBER,2025Q2,0.3308873737108418,0.001171044104921748,0.33205841781576356,0.0,3,,0.3308873737108418,,,,,
UDR,2024Q1,-0.1428060462838435,0.14472830332618156,0.0019222570423380603,0.14285714285714285,7,-0.0006027790950611234,-0.16650659081530725,,,,,
UDR,2024Q2,0.18163370312318178,0.21862406613586033,0.4002577692590421,0.0,5,,0.18163370312318178,,,,,
UDR,2024Q3,-0.377595315504891,0.40350800812493615,0.025912692620045162,0.2,5,-0.0006027790950611234,-0.4718434496073485,,,,,
UDR,2024Q4,0.12203895365459812,0.2115906822623798,0.3336296359169779,0.0,6,-0.0006027790950611234,0.14656730020452996,,,,,
UDR,2025Q1,-0.10404835176395863,0.10437042956473305,0.00032207780077442294,0.2,5,-0.0006027790950611234,-0.129909744931183,,,,,
UDR,2025Q2,0.2047273476268856,0.04546627846366391,0.2501936260905495,0.25,4,-0.0006027790950611234,0.2731707232008678,,,,,
UHS,2024Q2,-1.3204091828811215e-05,1.8012613509199582e-05,4.808521680388367e-06,0.0,1,,-1.3204091828811215e-05,,,,,
UHS,2024Q3,-0.14827947736401775,0.16271620674108686,0.014436729377069111,0.14285714285714285,7,,-0.14827947736401775,,,,,
UHS,2024Q4,-0.3731351027319221,0.37914624203894065,0.006011139307018552,0.0,9,,-0.3731351027319221,,,,,
UHS,2025Q1,-0.09433404933351551,0.15403125205882764,0.05969720272531212,0.0,13,,-0.09433404933351551,,,,,
UHS,2025Q2,-0.45066658697987805,0.45081848188419826,0.00015189490432021557,0.0,4,,-0.45066658697987805,,,,,
ULTA,2024Q1,0.09552405319916901,0.2381541069400741,0.3336781601392431,0.3333333333333333,3,,0.09552405319916901,,,,,
ULTA,2024Q2,-0.5853938565355286,0.5858930237591267,0.0004991672235981071,0.0,4,,-0.5853938565355286,,,,,
ULTA,2024Q3,-0.46033156430951294,0.7105702551252762,0.2502386908157632,0.5,4,,-0.46033156430951294,,,,,
ULTA,2024Q4,-0.037324317123046846,0.21001780190334696,0.1726934847803001,0.125,8,,-0.037324317123046846,,,,,
ULTA,2025Q1,-0.26263664056256647,0.26378309479211265,0.0011464542295461417,0.0,6,,-0.26263664056256647,,,,,
ULTA,2025Q2,0.1369269256829284,0.3835259518236853,0.5204528775066137,0.0,2,,0.1369269256829284,,,,,
UNH,2024Q1,0.000933622766751796,0.0009607686079107225,0.0018943913746625185,0.0,1,,0.000933622766751796,,,,,
UNH,2024Q3,-0.17367256513026774,0.37406814385468723,0.20039557872441946,0.2,5,,-0.17367256513026774,,,,,
UNH,2024Q4,0.3368020068380474,0.05465395347534922,0.39145596031339663,0.0,5,,0.3368020068380474,,,,,
UNH,2025Q1,0.2492365912797603,0.02446777407394623,0.2737043653537065,0.14285714285714285,7,,0.2492365912797603,,,,,
UNH,2025Q2,-0.16252009759219496,0.38921061883327357,0.22669052124107864,0.46153846153846156,13,,-0.16252009759219496,,,,,
UNP,2024Q1,0.2615399404040344,0.21100261692072594,0.4725425573247603,0.07407407407407407,27,,0.2615399404040344,,,,,
UNP,2024Q2,0.3238284345782827,0.1941016918995154,0.5179301264777981,0.25,12,,0.3238284345782827,,,,,
UNP,2024Q3,0.6406972463932425,0.0806784014108718,0.7213756478041143,0.09090909090909091,22,,0.6406972463932425,,,,,
UNP,2024Q4,0.1394833999509315,0.1556523516769611,0.29513575162789263,0.06451612903225806,31,,0.1394833999509315,,,,,
UNP,2025Q1,-0.038713684065512455,0.23122649475050638,0.19251281068499396,0.16666666666666666,30,,-0.038713684065512455,,,,,
UNP,2025Q2,0.2913488757283288,0.16360036648466011,0.45494924221298894,0.0,23,,0.2913488757283288,,,,,
UPS,2024Q1,0.31565106725677167,0.16851805368079606,0.48416912093756775,0.0,12,,0.31565106725677167,,,,,
UPS,2024Q2,0.6491907491074849,0.0004169780750937085,0.6496077271825785,0.23076923076923078,13,,0.6491907491074849,,,,,
UPS,2024Q3,0.6280515017738185,5.928067313445973e-05,0.628110782446953,0.125,8,,0.6280515017738185,,,,,
UPS,2024Q4,0.3790714913431256,0.07472457474064065,0.45379606608376627,0.0,14,,0.3790714913431256,,,,,
UPS,2025Q1,0.140328992923071,0.11892263299943887,0.2592516259225099,0.22033898305084745,59,,0.140328992923071,,,,,
UPS,2025Q2,-0.08722263137607819,0.31611902208651216,0.22889639071043394,0.08333333333333333,36,,-0.08722263137607819,,,,,
URI,2024Q1,0.9999999254105483,1.498480695083515e-08,0.9999999403953552,0.0,2,0.9999999980592773,0.9999998527618192,,,,,
URI,2024Q2,0.7763488334463833,0.013221339507043295,0.7895701729534267,0.2,10,,0.7763488334463833,,,,,
URI,2024Q3,-0.1514191975393786,0.4015330299442994,0.2501138324049208,0.125,8,,-0.1514191975393786,,,,,
URI,2024Q4,-0.3112517274627559,0.643390066223219,0.3321383387604631,0.0,3,,-0.3112517274627559,,,,,
URI,2025Q1,-0.22081128668101865,0.2689846623305866,0.048173375649567904,0.047619047619047616,21,,-0.22081128668101865,,,,,
URI,2025Q2,0.33196290094617537,0.07780428451842214,0.4097671854645975,0.21428571428571427,14,,0.33196290094617537,,,,,
USB,2024Q1,-0.1413505746845516,0.36342424588096944,0.22207367119641788,0.2,5,,-0.1413505746845516,,,,,
USB,2024Q2,0.2965218972375,0.2761245430130371,0.5726464402505371,0.14285714285714285,7,,0.2965218972375,,,,,
USB,2024Q3,-0.25413717450362583,0.5041070588586081,0.24996988435498224,0.25,4,,-0.25413717450362583,,,,,
USB,2024Q4,0.1421742611004952,0.28652165855486683,0.428695919655362,0.14285714285714285,7,,0.1421742611004952,,,,,
USB,2025Q1,-0.0042319010959583165,0.11800006465839236,0.11376816356243404,0.0,9,-0.5046436368447758,0.13874288054656095,,,,,
USB,2025Q2,-0.37207463682349556,0.5728790144137662,0.20080437759027064,0.0,5,,-0.37207463682349556,,,,,
V,2024Q1,0.4697411353127623,0.0007096493853606667,0.47045078469812296,0.0,8,-0.0010962476297038393,0.6266869296269176,,,,,
V,2024Q2,0.02624908406887927,0.25025144689856005,0.2765005309674393,0.0,4,7.96538228360344e-05,0.052418514314922504,,,,,
V,2024Q3,0.5830472861338535,0.0018164432234698325,0.5848637293573233,0.2,5,,0.5830472861338535,,,,,
V,2024Q4,-0.10324484043155328,0.2467417608598461,0.1434969204282928,0.14285714285714285,7,,-0.10324484043155328,,,,,
V,2025Q1,0.1930573427970537,0.05832915940099667,0.25138650219805037,0.0,16,,0.1930573427970537,,,,,
V,2025Q2,-0.07310700659630462,0.1548040254525347,0.08169701885623007,0.0,13,-0.38218877295656173,0.12006909737885607,,,,,
V,2025Q3,0.2655997537263349,0.020112081592602138,0.285711835318937,0.0,7,0.6666337986983853,-0.03517578000270305,,,,,
VICI,2024Q1,-0.13546479074284434,0.13563384115695953,0.0001690504141151905,0.0,1,-0.13546479074284434,,,,,,
VICI,2024Q3,-0.006551377381768475,0.008132872911346567,0.001581495529578092,0.0,3,-0.006551377381768475,,,,,,
VICI,2024Q4,0.04517710726963742,0.454481696898938,0.49965880416857544,0.0,2,,0.04517710726963742,,,,,
VICI,2025Q1,0.23219817524704922,0.10125706772472161,0.3334552429717708,0.0,3,0.23219817524704922,,,,,,
VLO,2024Q1,0.16127107111030495,0.0353659091290307,0.19663698023933565,0.36363636363636365,11,,0.16127107111030495,,,,,
VLO,2024Q2,-0.03470276625229891,0.2822461845927548,0.2475434183404559,0.15384615384615385,13,,-0.03470276625229891,,,,,
VLO,2024Q3,0.30521649052580613,0.06780134159179106,0.3730178321175972,0.12903225806451613,31,,0.30521649052580613,,,,,
VLO,2024Q4,-0.13808925285050294,0.16985104820931027,0.031761795358807327,0.11428571428571428,35,,-0.13808925285050294,,,,,
VLO,2025Q1,-0.12291589204071757,0.24283056897549363,0.11991467693477606,0.06896551724137931,29,,-0.12291589204071757,,,,,
VLO,2025Q2,0.3458724750532363,0.05783978096138671,0.403712256014623,0.2,25,,0.3458724750532363,,,,,
VLTO,2024Q1,0.5072753576476918,0.005513603450754505,0.5127889610984463,0.16666666666666666,6,,0.5072753576476918,,,,,
